,receptor,molecule_chembl_id,canonical_smiles,type,relation,value,units,target_id,action_type,nombre_comercial,document_chembl_id,UMAP-1,UMAP-2
9888,B2,CHEMBL402501,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,60.0,pM,CHEMBL210,,,CHEMBL1142368,14.964909,3.6137655
9889,B2,CHEMBL272323,C[C@H](Cc1cccc(CC(=O)NC2C3CC4CC(C3)CC2C4)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,190.0,pM,CHEMBL210,,,CHEMBL1142368,14.975273,3.9516337
9890,B2,CHEMBL272751,C[C@H](Cc1cccc(CC(=O)NCC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,250.0,pM,CHEMBL210,,,CHEMBL1142368,14.9424515,4.050474
9891,B2,CHEMBL437402,C[C@H](Cc1cccc(CC(=O)NC2CCCCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,200.0,pM,CHEMBL210,,,CHEMBL1142368,14.957545,4.140901
9892,B2,CHEMBL272971,C[C@H](Cc1cccc(CC(=O)NCC2CCCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,118.0,pM,CHEMBL210,,,CHEMBL1142368,14.931417,4.238144
9893,B2,CHEMBL270199,C[C@H](Cc1cccc(CC(=O)NCC2CCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,Activity,=,20.0,pM,CHEMBL210,,,CHEMBL1142368,14.898634,4.2573743
9894,B2,CHEMBL271576,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1142325,-5.7726316,-6.0722766
9895,B2,CHEMBL273028,Cc1cc(C(=O)O)ccc1-c1ccc(CCNC[C@H](O)c2cccc(Cl)c2)cc1,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1142325,-5.735546,-6.174198
9896,B2,CHEMBL269920,Cc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.6698194,-5.8942323
9897,B2,CHEMBL270460,COc1cc(CCNC[C@H](O)c2cccc(Cl)c2)ccc1-c1ccc(C(=O)O)cc1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.723008,-6.1702166
9898,B2,CHEMBL257106,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2Cl)cc1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.7106433,-6.1959367
9899,B2,CHEMBL270889,COc1cc(C(=O)O)ccc1-c1ccc(CCNC[C@H](O)c2cccc(Cl)c2)cc1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.7404704,-6.21722
9900,B2,CHEMBL257297,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)c(Cl)c1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.8244367,-6.1679516
9901,B2,CHEMBL408145,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)c(F)c1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.778854,-6.193685
9902,B2,CHEMBL269823,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1Cl,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.6909194,-6.0220237
9903,B2,CHEMBL271367,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1F,EC50,,,,CHEMBL210,,,CHEMBL1142325,-5.6196637,-6.062385
9904,B2,CHEMBL272584,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,>,1000.0,nM,CHEMBL210,,,CHEMBL1142325,0.35542744,11.001575
9905,B2,CHEMBL271574,CC(C)Sc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,>,1000.0,nM,CHEMBL210,,,CHEMBL1142325,0.833402,11.646087
9906,B2,CHEMBL270026,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,>,1000.0,nM,CHEMBL210,,,CHEMBL1142325,0.63624996,11.829375
9907,B2,CHEMBL271945,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,>,1000.0,nM,CHEMBL210,,,CHEMBL1142325,0.6654727,11.409285
9908,B2,CHEMBL272383,COc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,>,1000.0,nM,CHEMBL210,,,CHEMBL1142325,0.33217776,10.873731
9909,B2,CHEMBL272583,CC(C)COc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.27700877,11.125708
9910,B2,CHEMBL270964,CC(C)Nc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.69335425,11.720294
9911,B2,CHEMBL408693,CC(C)S(=O)(=O)c1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.8246431,11.646409
9912,B2,CHEMBL271401,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCOCC1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-0.763329,12.17583
9913,B2,CHEMBL269816,CCOCCOc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.53994536,11.264397
9914,B2,CHEMBL273006,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1Oc1ccccc1,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.6605503,11.281693
9915,B2,CHEMBL409718,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-0.7229712,12.108283
9916,B2,CHEMBL409533,CC(C)COc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.39363894,11.249357
9917,B2,CHEMBL411028,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1142325,0.60114175,11.602603
9918,B2,CHEMBL256418,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1OC1CCCCC1,EC50,,,,CHEMBL210,,,CHEMBL1142325,-0.71615374,12.032685
9919,B2,CHEMBL59765,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CCC2,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1142325,3.7956734,12.492679
9920,B2,CHEMBL260392,CC(C)(Oc1ccc(CCNCC(O)c2ccccc2)cc1)C(=O)O,Inhibition,=,24.0,%,CHEMBL210,,,CHEMBL1144675,9.010002,19.754614
9921,B2,CHEMBL260996,C[C@@H](Oc1ccc(CCNC[C@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,2.0,%,CHEMBL210,,,CHEMBL1144675,8.992134,19.773369
9922,B2,CHEMBL402462,C[C@@H](Oc1ccc(CCNC[C@@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,1.0,%,CHEMBL210,,,CHEMBL1144675,9.024958,19.739515
9923,B2,CHEMBL259361,C[C@H](Oc1ccc(CCNC[C@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,1.0,%,CHEMBL210,,,CHEMBL1144675,9.0269,19.7361
9924,B2,CHEMBL260018,C[C@H](Oc1ccc(CCNC[C@@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,9.0,%,CHEMBL210,,,CHEMBL1144675,9.030006,19.732525
9925,B2,CHEMBL259858,CC(Oc1ccc(CCNCC(O)c2ccccc2)cc1)C(=O)O,Inhibition,=,24.0,%,CHEMBL210,,,CHEMBL1144675,9.030448,19.731934
9926,B2,CHEMBL403711,CC(C)(Oc1ccc(CCNC[C@@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,5.0,%,CHEMBL210,,,CHEMBL1144675,9.031136,19.733963
9927,B2,CHEMBL260393,CC(C)(Oc1ccc(CCNC[C@H](O)c2ccccc2)cc1)C(=O)O,Inhibition,=,1.0,%,CHEMBL210,,,CHEMBL1144675,9.029873,19.734463
9928,B2,CHEMBL510801,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,Activity,=,104.0,%,CHEMBL210,,,CHEMBL1156534,-0.5660329,16.122337
9929,B2,CHEMBL510801,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,Activity,=,157.0,%,CHEMBL210,,,CHEMBL1156534,-0.578712,16.106018
9930,B2,CHEMBL408403,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Activity,=,0.76,,CHEMBL210,,,CHEMBL1156534,-0.4765456,16.103548
9931,B2,CHEMBL510801,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,Activity,=,0.96,,CHEMBL210,,,CHEMBL1156534,-0.5376763,16.14188
9932,B2,CHEMBL510801,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,Activity,=,1.24,,CHEMBL210,,,CHEMBL1156534,-0.5755663,16.113283
9933,B2,CHEMBL516533,O=S(=O)(Nc1ccccc1)c1ccc(NC(=S)Nc2ccccc2)cc1,Activity,,,,CHEMBL210,,,CHEMBL1152867,1.8152819,-0.9210033
9934,B2,CHEMBL516533,O=S(=O)(Nc1ccccc1)c1ccc(NC(=S)Nc2ccccc2)cc1,Activity,,,,CHEMBL210,,,CHEMBL1152867,1.7950672,-1.0053755
9935,B2,CHEMBL503468,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,IC50,>,10.0,uM,CHEMBL210,,,CHEMBL1150432,0.53185207,-2.0230477
9936,B2,CHEMBL522708,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCS5(=O)=O)c4)CC3)cccc2n1,pKi,=,5.8,,CHEMBL210,,,CHEMBL1150291,0.9271633,3.2567513
9937,B2,CHEMBL497963,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,pKi,=,6.3,,CHEMBL210,,,CHEMBL1150291,0.75119823,3.2808433
9938,B2,CHEMBL459730,N#Cc1ccc(S(=O)(=O)/N=C(\N)N2C[C@H](c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,INH,<,50.0,%,CHEMBL210,,,CHEMBL1140076,-0.8858519,1.4908377
9939,B2,CHEMBL1627,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,Activity,<,50.0,%,CHEMBL210,,,CHEMBL1140103,-16.413006,5.313767
9940,B2,CHEMBL513389,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,Ki,=,5.0,10'-10M,CHEMBL210,,,CHEMBL1140203,24.17343,1.3115205
9941,B2,CHEMBL458541,CC(C)NCC(O)COc1ccc2c(c1)CCCN2Cc1ccccc1,EC50,=,1.156,uM,CHEMBL210,,,CHEMBL1140856,20.485235,11.116195
9942,B2,CHEMBL530556,COc1ccc(CCNCC(O)COc2ccc3c(c2)CCCN3Cc2ccccc2)cc1,EC50,=,5.895,uM,CHEMBL210,,,CHEMBL1140856,-5.91498,7.8447638
9943,B2,CHEMBL519240,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1,INH,=,11.0,%,CHEMBL210,,,CHEMBL1140203,-2.3458078,-2.1125262
9944,B2,CHEMBL519240,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1,Activity,=,89.0,%,CHEMBL210,,,CHEMBL1140203,-2.2947493,-2.144612
9945,B2,CHEMBL513389,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,IC50,=,1.2,10'-9M,CHEMBL210,,,CHEMBL1140203,24.168406,1.314468
9946,B2,CHEMBL520313,CC(=O)O.NS(=O)(=O)c1ccccc1CCCCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,pEC50,=,9.1,,CHEMBL210,,,CHEMBL1153418,-5.9717236,-10.411749
9947,B2,CHEMBL446840,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1.O=C(O)/C=C/c1ccccc1,pEC50,=,9.8,,CHEMBL210,,,CHEMBL1153418,-6.059495,-10.713233
9948,B2,CHEMBL475389,CC(=O)O.NS(=O)(=O)c1ccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc1,pEC50,=,9.3,,CHEMBL210,,,CHEMBL1153418,-6.1286616,-10.387719
9949,B2,CHEMBL516056,CC(=O)O.CNS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,9.2,,CHEMBL210,,,CHEMBL1153418,-5.9576793,-10.419101
9950,B2,CHEMBL474393,CC(=O)O.CN(C)S(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,9.0,,CHEMBL210,,,CHEMBL1153418,-6.0394745,-10.447916
9951,B2,CHEMBL514032,CC(=O)O.CC(C)NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,9.3,,CHEMBL210,,,CHEMBL1153418,-5.9058223,-10.346209
9952,B2,CHEMBL500782,CC(=O)O.O=S(=O)(NC1CCCCC1)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,9.7,,CHEMBL210,,,CHEMBL1153418,-3.32636,9.773803
9953,B2,CHEMBL506518,CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCCCC1,pEC50,=,9.0,,CHEMBL210,,,CHEMBL1153418,-5.7699385,-9.973917
9954,B2,CHEMBL456485,CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCOCC1,pEC50,=,8.9,,CHEMBL210,,,CHEMBL1153418,-5.805776,-10.027088
9955,B2,CHEMBL475236,CC(=O)O.NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,8.0,,CHEMBL210,,,CHEMBL1153418,-6.0244827,-10.551631
9956,B2,CHEMBL475237,NS(=O)(=O)Cc1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,8.8,,CHEMBL210,,,CHEMBL1153418,-1.5321374,-20.539764
9957,B2,CHEMBL485847,NS(=O)(=O)O.NS(=O)(=O)c1cccc(CCCOCCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,8.6,,CHEMBL210,,,CHEMBL1153418,-6.1341867,-10.484142
9958,B2,CHEMBL483202,CC(=O)O.NS(=O)(=O)c1cccc(CCCCCOCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,8.1,,CHEMBL210,,,CHEMBL1153418,-6.0706472,-10.549677
9959,B2,CHEMBL483407,CC(=O)O.NS(=O)(=O)c1cccc(CCCCCCOCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,pEC50,=,4.6,,CHEMBL210,,,CHEMBL1153418,-6.135525,-10.51243
9960,B2,CHEMBL443435,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(NC=O)c2)c1.O=C(O)/C=C/C(=O)O,pEC50,=,9.8,,CHEMBL210,,,CHEMBL1153418,-6.002891,-10.666228
9961,B2,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,pEC50,=,9.6,,CHEMBL210,,,CHEMBL1153418,-1.5678214,-20.498575
9962,B2,CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,pEC50,=,9.3,,CHEMBL210,,,CHEMBL1153418,16.215353,8.61128
9963,B2,CHEMBL520313,CC(=O)O.NS(=O)(=O)c1ccccc1CCCCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,Intrinsic activity,=,0.35,,CHEMBL210,,,CHEMBL1153418,-6.0539136,-10.443755
9964,B2,CHEMBL446840,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1.O=C(O)/C=C/c1ccccc1,Intrinsic activity,=,0.54,,CHEMBL210,,,CHEMBL1153418,-6.0256643,-10.646507
9965,B2,CHEMBL475389,CC(=O)O.NS(=O)(=O)c1ccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc1,Intrinsic activity,=,0.77,,CHEMBL210,,,CHEMBL1153418,-6.126729,-10.371752
9966,B2,CHEMBL516056,CC(=O)O.CNS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.35,,CHEMBL210,,,CHEMBL1153418,-5.977206,-10.454502
9967,B2,CHEMBL474393,CC(=O)O.CN(C)S(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.32,,CHEMBL210,,,CHEMBL1153418,-5.998774,-10.404828
9968,B2,CHEMBL514032,CC(=O)O.CC(C)NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.36,,CHEMBL210,,,CHEMBL1153418,-5.8587785,-10.319783
9969,B2,CHEMBL500782,CC(=O)O.O=S(=O)(NC1CCCCC1)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.57,,CHEMBL210,,,CHEMBL1153418,-3.3976336,9.682106
9970,B2,CHEMBL506518,CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCCCC1,Intrinsic activity,=,0.45,,CHEMBL210,,,CHEMBL1153418,-5.8049264,-9.984831
9971,B2,CHEMBL456485,CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCOCC1,Intrinsic activity,=,0.32,,CHEMBL210,,,CHEMBL1153418,-5.8889394,-10.05372
9972,B2,CHEMBL475236,CC(=O)O.NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.28,,CHEMBL210,,,CHEMBL1153418,-6.11651,-10.501889
9973,B2,CHEMBL475237,NS(=O)(=O)Cc1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.32,,CHEMBL210,,,CHEMBL1153418,-1.4164289,-20.52593
9974,B2,CHEMBL485847,NS(=O)(=O)O.NS(=O)(=O)c1cccc(CCCOCCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.63,,CHEMBL210,,,CHEMBL1153418,-6.0779643,-10.554379
9975,B2,CHEMBL483202,CC(=O)O.NS(=O)(=O)c1cccc(CCCCCOCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,=,0.25,,CHEMBL210,,,CHEMBL1153418,-6.082942,-10.524775
9976,B2,CHEMBL483407,CC(=O)O.NS(=O)(=O)c1cccc(CCCCCCOCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,Intrinsic activity,,,,CHEMBL210,,,CHEMBL1153418,-6.077534,-10.531859
9977,B2,CHEMBL443435,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(NC=O)c2)c1.O=C(O)/C=C/C(=O)O,Intrinsic activity,=,0.8,,CHEMBL210,,,CHEMBL1153418,-6.004977,-10.680025
9978,B2,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,Intrinsic activity,=,0.37,,CHEMBL210,,,CHEMBL1153418,-1.5874469,-20.593725
9979,B2,CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Intrinsic activity,=,0.97,,CHEMBL210,,,CHEMBL1153418,16.260977,8.569156
9980,B2,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,pEC50,=,7.4,,CHEMBL210,AGONIST,ISOPROTERENOL,CHEMBL1153418,-1.6284462,29.428205
9981,B2,CHEMBL490632,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,Activity,,,,CHEMBL210,,,CHEMBL1153452,0.9654108,3.4822633
9982,B2,CHEMBL476839,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,Activity,,,,CHEMBL210,,,CHEMBL1153452,0.94154036,3.9365866
9983,B2,CHEMBL516088,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,Activity,,,,CHEMBL210,,,CHEMBL1153452,1.047922,3.7298305
9984,B2,CHEMBL515472,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,Activity,,,,CHEMBL210,,,CHEMBL1153452,1.0787845,4.17861
9985,B2,CHEMBL272584,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,0.3823315,11.034952
9986,B2,CHEMBL529659,Nc1ccc([C@@H](O)CNCCc2ccc(-c3ccc(C(=O)O)c(OC4CCCCC4)c3)cc2)cn1,EC50,=,1100.0,nM,CHEMBL210,,,CHEMBL1157533,-0.72111803,12.1588125
9987,B2,CHEMBL487682,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3ccc(N)nc3)cc2)ccc1C(=O)O,EC50,=,3200.0,nM,CHEMBL210,,,CHEMBL1157533,0.48371947,11.697194
9988,B2,CHEMBL488224,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1OC1CCCCC1,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,-0.654166,12.174935
9989,B2,CHEMBL488223,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(N)nc3)cc2)ccc1C(=O)O,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,0.6974082,11.432934
9990,B2,CHEMBL470292,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)O,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,0.51393795,11.420388
9991,B2,CHEMBL270026,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,0.63787335,11.696719
9992,B2,CHEMBL271945,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,EC50,>,10000.0,nM,CHEMBL210,,,CHEMBL1157533,0.6861798,11.353387
9993,B2,CHEMBL256418,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1OC1CCCCC1,EC50,,,,CHEMBL210,,,CHEMBL1157533,-0.7736859,12.052757
9994,B2,CHEMBL521406,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.50806385,11.848712
9995,B2,CHEMBL512147,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.5768901,11.491898
9996,B2,CHEMBL469884,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(N)cc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.6066274,11.355303
9997,B2,CHEMBL469685,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(N)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.57316625,11.336119
9998,B2,CHEMBL472105,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(NS(C)(=O)=O)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.5778538,11.304709
9999,B2,CHEMBL518168,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(O)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.6810086,11.314509
10000,B2,CHEMBL516804,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(F)c3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.81276226,11.33141
10001,B2,CHEMBL461282,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(Cl)cc3)cc2)ccc1C(=O)O,EC50,,,,CHEMBL210,,,CHEMBL1157533,0.6057095,11.169477
10002,B2,CHEMBL409718,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1,EC50,,,,CHEMBL210,,,CHEMBL1157533,-0.6686765,12.079643
10003,B2,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,EC50,=,2.0,nM,CHEMBL210,AGONIST,ISOPROTERENOL,CHEMBL1157533,-1.4535879,29.338987
